datetime,temperatureF,humidity,visibilityMPH,windSpeedMPH,precipitationIn,conditions
2013-11-20 08:51:00,36.0,64,10.0,13.8,N/A,Mostly Cloudy
2013-11-20 09:51:00,39.0,57,10.0,15.0,N/A,Mostly Cloudy
2013-11-20 10:51:00,41.0,55,10.0,13.8,N/A,Mostly Cloudy
2013-11-20 11:51:00,43.0,53,10.0,13.8,N/A,Mostly Cloudy
2013-11-20 12:51:00,43.0,51,10.0,9.2,N/A,Mostly Cloudy
2013-11-20 13:51:00,43.0,56,10.0,8.1,N/A,Mostly Cloudy
2013-11-20 14:51:00,44.1,53,10.0,9.2,N/A,Mostly Cloudy
2013-11-20 15:51:00,43.0,58,10.0,11.5,N/A,Overcast
2013-11-20 16:51:00,43.0,60,9.0,9.2,N/A,Overcast
2013-11-20 17:51:00,42.1,70,9.0,8.1,0.00,Light Rain
2013-11-20 18:51:00,42.1,73,8.0,6.9,0.00,Light Rain
2013-11-20 19:51:00,41.0,79,8.0,Calm,0.02,Light Rain
2013-11-20 20:51:00,39.9,89,6.0,Calm,0.09,Light Rain
2013-11-20 21:51:00,41.0,86,8.0,5.8,0.04,Light Rain
2013-11-20 22:51:00,41.0,89,7.0,5.8,0.01,Overcast
2013-11-20 23:51:00,41.0,89,7.0,4.6,N/A,Overcast
2013-11-21 00:51:00,42.1,85,8.0,4.6,N/A,Overcast
2013-11-21 01:51:00,42.1,85,10.0,5.8,N/A,Overcast
2013-11-21 02:51:00,43.0,82,10.0,4.6,N/A,Overcast
2013-11-21 03:51:00,43.0,82,10.0,3.5,N/A,Overcast
2013-11-21 04:51:00,44.1,79,8.0,4.6,N/A,Overcast
2013-11-21 05:51:00,45.0,76,8.0,6.9,N/A,Overcast
2013-11-21 06:51:00,46.0,73,10.0,5.8,N/A,Overcast
2013-11-21 07:51:00,46.0,76,10.0,3.5,N/A,Overcast
2013-11-21 08:51:00,48.0,74,10.0,6.9,N/A,Overcast
2013-11-21 09:51:00,48.9,74,10.0,6.9,N/A,Overcast
2013-11-21 10:51:00,51.1,68,10.0,10.4,N/A,Overcast
2013-11-21 11:51:00,51.1,71,10.0,8.1,N/A,Overcast
2013-11-21 12:51:00,50.0,74,10.0,11.5,N/A,Overcast
2013-11-21 13:51:00,50.0,77,10.0,8.1,N/A,Overcast
2013-11-21 14:51:00,50.0,80,9.0,6.9,0.00,Light Rain
2013-11-21 15:51:00,48.9,86,6.0,6.9,0.00,Light Rain
2013-11-21 16:51:00,48.0,93,3.0,4.6,0.02,Light Rain
2013-11-21 17:51:00,46.9,97,3.0,3.5,0.00,Light Rain
2013-11-21 18:51:00,46.9,97,5.0,3.5,0.02,Light Drizzle
2013-11-21 19:51:00,46.9,97,2.0,3.5,0.01,Light Rain
2013-11-21 20:51:00,46.9,97,2.5,4.6,0.00,Light Drizzle
2013-11-21 21:51:00,45.0,90,2.5,9.2,0.00,Overcast
2013-11-21 22:51:00,45.0,90,4.0,6.9,N/A,Overcast
2013-11-21 23:51:00,44.1,85,5.0,8.1,N/A,Overcast
2013-11-22 00:51:00,44.1,85,4.0,9.2,N/A,Overcast
2013-11-22 01:51:00,43.0,89,3.0,9.2,0.00,Light Drizzle
2013-11-22 02:51:00,43.0,86,3.0,9.2,0.00,Light Rain
2013-11-22 03:51:00,42.1,89,3.0,10.4,0.01,Light Rain
2013-11-22 04:51:00,42.1,89,3.0,12.7,0.02,Light Rain
2013-11-22 05:51:00,41.0,89,5.0,10.4,0.00,Light Drizzle
2013-11-22 06:51:00,39.9,89,5.0,17.3,0.00,Light Drizzle
2013-11-22 07:51:00,37.9,89,9.0,10.4,0.00,Light Drizzle
2013-11-22 08:51:00,37.0,86,8.0,17.3,0.00,Light Drizzle
2013-11-22 09:51:00,36.0,82,10.0,13.8,0.00,Overcast
2013-11-22 10:51:00,36.0,82,10.0,13.8,N/A,Overcast
2013-11-22 11:51:00,37.0,76,10.0,12.7,N/A,Mostly Cloudy
2013-11-22 12:51:00,37.9,68,10.0,10.4,N/A,Mostly Cloudy
2013-11-22 13:51:00,37.0,67,10.0,15.0,N/A,Mostly Cloudy
2013-11-22 14:51:00,37.0,67,10.0,10.4,N/A,Overcast
2013-11-22 15:51:00,37.0,67,10.0,9.2,N/A,Mostly Cloudy
2013-11-22 16:51:00,36.0,64,10.0,10.4,N/A,Mostly Cloudy
2013-11-22 17:51:00,34.0,70,10.0,5.8,N/A,Scattered Clouds
2013-11-22 18:51:00,33.1,72,10.0,4.6,N/A,Clear
2013-11-22 19:51:00,30.9,76,10.0,4.6,N/A,Clear
2013-11-22 20:51:00,30.0,79,10.0,4.6,N/A,Clear
2013-11-22 21:51:00,28.9,85,10.0,6.9,N/A,Clear
2013-11-22 22:51:00,28.9,75,10.0,5.8,N/A,Clear
2013-11-22 23:51:00,28.9,69,10.0,9.2,N/A,Clear
2013-11-23 00:51:00,28.0,66,10.0,9.2,N/A,Clear
2013-11-23 01:51:00,27.0,66,10.0,10.4,N/A,Mostly Cloudy
2013-11-23 02:51:00,26.1,66,10.0,8.1,N/A,Scattered Clouds
2013-11-23 03:51:00,25.0,69,10.0,10.4,N/A,Partly Cloudy
2013-11-23 04:51:00,24.1,69,10.0,8.1,N/A,Partly Cloudy
2013-11-23 05:51:00,24.1,69,10.0,10.4,N/A,Partly Cloudy
2013-11-23 06:51:00,24.1,65,10.0,15.0,N/A,Scattered Clouds
2013-11-23 07:51:00,25.0,58,10.0,12.7,N/A,Mostly Cloudy
2013-11-23 08:51:00,24.1,55,10.0,17.3,N/A,Mostly Cloudy
2013-11-23 09:51:00,24.1,51,10.0,18.4,N/A,Mostly Cloudy
2013-11-23 10:51:00,24.1,44,10.0,21.9,N/A,Scattered Clouds
2013-11-23 11:51:00,25.0,43,10.0,18.4,N/A,Scattered Clouds
2013-11-23 12:51:00,25.0,43,10.0,25.3,N/A,Scattered Clouds
2013-11-23 13:51:00,25.0,41,10.0,17.3,N/A,Scattered Clouds
2013-11-23 14:51:00,25.0,41,10.0,16.1,N/A,Partly Cloudy
2013-11-23 15:51:00,21.9,44,10.0,18.4,N/A,Partly Cloudy
2013-11-23 16:51:00,21.0,44,10.0,17.3,N/A,Partly Cloudy
2013-11-23 17:51:00,19.9,48,10.0,17.3,N/A,Partly Cloudy
2013-11-23 18:51:00,19.0,50,10.0,19.6,N/A,Partly Cloudy
2013-11-23 19:51:00,19.0,47,10.0,13.8,N/A,Partly Cloudy
2013-11-23 20:51:00,18.0,50,10.0,17.3,N/A,Partly Cloudy
2013-11-23 21:51:00,18.0,48,10.0,17.3,N/A,Partly Cloudy
2013-11-23 22:51:00,17.1,50,10.0,16.1,N/A,Clear
2013-11-23 23:51:00,16.0,52,10.0,16.1,N/A,Clear
2013-11-24 00:51:00,16.0,49,10.0,8.1,N/A,Clear
2013-11-24 01:51:00,15.1,54,10.0,9.2,N/A,Clear
2013-11-24 02:51:00,15.1,56,10.0,9.2,N/A,Clear
2013-11-24 03:51:00,14.0,56,10.0,9.2,N/A,Clear
2013-11-24 04:51:00,12.9,62,10.0,8.1,N/A,Clear
2013-11-24 05:51:00,12.9,62,10.0,4.6,N/A,Clear
2013-11-24 06:51:00,12.0,67,10.0,5.8,N/A,Partly Cloudy
2013-11-24 07:51:00,12.9,71,10.0,8.1,N/A,Partly Cloudy
2013-11-24 08:51:00,16.0,59,10.0,8.1,N/A,Partly Cloudy
2013-11-24 09:51:00,19.0,50,10.0,8.1,N/A,Partly Cloudy
2013-11-24 10:51:00,21.0,44,10.0,9.2,N/A,Partly Cloudy
2013-11-24 11:51:00,21.9,40,10.0,4.6,N/A,Partly Cloudy
2013-11-24 12:51:00,24.1,34,10.0,10.4,N/A,Partly Cloudy
2013-11-24 13:51:00,26.1,34,10.0,6.9,N/A,Partly Cloudy
2013-11-24 14:51:00,26.1,34,10.0,8.1,N/A,Partly Cloudy
2013-11-24 15:51:00,25.0,39,10.0,8.1,N/A,Partly Cloudy
2013-11-24 16:51:00,24.1,42,10.0,9.2,N/A,Partly Cloudy
2013-11-24 17:51:00,24.1,44,10.0,8.1,N/A,Clear
2013-11-24 18:51:00,23.0,48,10.0,10.4,N/A,Clear
2013-11-24 19:51:00,23.0,50,10.0,11.5,N/A,Partly Cloudy
2013-11-24 20:51:00,23.0,50,10.0,10.4,N/A,Clear
2013-11-24 21:51:00,23.0,55,10.0,12.7,N/A,Clear
2013-11-24 22:51:00,21.9,60,10.0,13.8,N/A,Clear
2013-11-24 23:51:00,21.9,60,10.0,12.7,N/A,Clear
2013-11-25 00:51:00,21.9,60,10.0,15.0,N/A,Mostly Cloudy
2013-11-25 01:51:00,21.9,60,10.0,13.8,N/A,Mostly Cloudy
2013-11-25 02:51:00,23.0,55,10.0,13.8,N/A,Overcast
2013-11-25 03:51:00,24.1,55,10.0,15.0,N/A,Overcast
2013-11-25 04:51:00,24.1,57,10.0,16.1,N/A,Overcast
2013-11-25 05:51:00,25.0,58,10.0,15.0,N/A,Overcast
2013-11-25 06:51:00,26.1,58,10.0,16.1,N/A,Overcast
2013-11-25 07:51:00,27.0,58,10.0,15.0,N/A,Overcast
2013-11-25 08:51:00,28.0,56,10.0,16.1,N/A,Overcast
2013-11-25 09:51:00,30.0,51,10.0,15.0,N/A,Overcast
2013-11-25 10:51:00,32.0,45,10.0,13.8,N/A,Overcast
2013-11-25 11:51:00,30.9,64,8.0,18.4,0.00,Light Snow
2013-11-25 12:51:00,30.0,79,4.0,18.4,0.00,Light Snow
2013-11-25 13:51:00,30.0,79,7.0,11.5,0.00,Light Snow
2013-11-25 14:51:00,30.0,85,5.0,11.5,0.00,Light Snow
2013-11-25 15:51:00,30.0,85,5.0,13.8,0.00,Light Snow
2013-11-25 16:51:00,30.9,82,8.0,9.2,0.00,Overcast
2013-11-25 17:51:00,30.9,82,9.0,10.4,N/A,Overcast
2013-11-25 18:51:00,30.9,79,10.0,9.2,N/A,Overcast
2013-11-25 19:51:00,30.9,76,10.0,10.4,N/A,Overcast
2013-11-25 20:51:00,32.0,73,10.0,10.4,N/A,Overcast
2013-11-25 21:51:00,30.9,69,10.0,9.2,N/A,Mostly Cloudy
2013-11-25 22:51:00,30.0,72,10.0,10.4,N/A,Scattered Clouds
2013-11-25 23:51:00,28.9,75,10.0,8.1,N/A,Scattered Clouds
2013-11-26 00:51:00,30.0,79,10.0,8.1,N/A,Overcast
2013-11-26 01:51:00,30.9,76,10.0,8.1,N/A,Overcast
2013-11-26 02:51:00,30.0,79,10.0,9.2,N/A,Overcast
2013-11-26 03:51:00,30.0,79,10.0,8.1,N/A,Overcast
2013-11-26 04:51:00,30.9,76,10.0,9.2,N/A,Overcast
2013-11-26 05:51:00,30.9,76,10.0,6.9,N/A,Overcast
2013-11-26 06:51:00,30.9,76,10.0,9.2,N/A,Overcast
2013-11-26 07:51:00,30.9,79,10.0,5.8,N/A,Overcast
2013-11-26 08:51:00,32.0,79,10.0,8.1,N/A,Overcast
2013-11-26 09:51:00,33.1,75,10.0,5.8,N/A,Overcast
2013-11-26 10:51:00,35.1,70,10.0,6.9,N/A,Overcast
2013-11-26 11:51:00,36.0,67,10.0,8.1,N/A,Overcast
2013-11-26 12:51:00,35.1,70,10.0,9.2,N/A,Overcast
2013-11-26 13:51:00,34.0,73,10.0,10.4,N/A,Overcast
2013-11-26 14:51:00,33.1,61,10.0,15.0,N/A,Overcast
2013-11-26 15:51:00,30.9,69,7.0,12.7,0.00,Light Snow
2013-11-26 16:51:00,30.9,59,10.0,10.4,0.00,Overcast
2013-11-26 17:51:00,30.9,54,10.0,12.7,N/A,Overcast
2013-11-26 18:51:00,28.0,72,7.0,20.7,0.00,Light Snow
2013-11-26 19:51:00,26.1,63,8.0,18.4,0.00,Light Snow
2013-11-26 20:51:00,25.0,53,10.0,21.9,0.00,Light Snow
2013-11-26 21:51:00,21.9,51,10.0,19.6,0.00,Mostly Cloudy
2013-11-26 22:51:00,19.0,52,10.0,17.3,N/A,Mostly Cloudy
2013-11-26 23:51:00,18.0,57,10.0,16.1,N/A,Partly Cloudy
2013-11-27 00:51:00,17.1,59,10.0,19.6,N/A,Scattered Clouds
2013-11-27 01:51:00,18.0,57,10.0,16.1,N/A,Mostly Cloudy
2013-11-27 02:51:00,18.0,54,10.0,15.0,N/A,Overcast
2013-11-27 03:51:00,16.0,59,10.0,12.7,N/A,Partly Cloudy
2013-11-27 04:51:00,15.1,61,10.0,15.0,N/A,Partly Cloudy
2013-11-27 05:51:00,14.0,67,10.0,16.1,N/A,Partly Cloudy
2013-11-27 06:51:00,14.0,67,10.0,12.7,N/A,Partly Cloudy
2013-11-27 07:51:00,15.1,68,10.0,15.0,N/A,Partly Cloudy
2013-11-27 08:51:00,17.1,65,10.0,16.1,N/A,Partly Cloudy
2013-11-27 09:51:00,19.9,60,10.0,16.1,N/A,Partly Cloudy
2013-11-27 10:51:00,23.0,58,10.0,13.8,N/A,Partly Cloudy
2013-11-27 11:51:00,26.1,53,10.0,10.4,N/A,Partly Cloudy
2013-11-27 12:51:00,28.0,47,10.0,13.8,N/A,Partly Cloudy
2013-11-27 13:51:00,28.9,41,10.0,13.8,N/A,Partly Cloudy
2013-11-27 14:51:00,28.9,40,10.0,10.4,N/A,Partly Cloudy
2013-11-27 15:51:00,28.0,39,10.0,12.7,N/A,Partly Cloudy
2013-11-27 16:51:00,26.1,47,10.0,11.5,N/A,Scattered Clouds
2013-11-27 17:51:00,24.1,55,10.0,10.4,N/A,Scattered Clouds
2013-11-27 18:51:00,24.1,55,10.0,6.9,N/A,Mostly Cloudy
2013-11-27 19:51:00,23.0,58,10.0,4.6,N/A,Mostly Cloudy
2013-11-27 20:51:00,21.9,63,10.0,3.5,N/A,Mostly Cloudy
2013-11-27 21:51:00,24.1,57,10.0,5.8,N/A,Overcast
2013-11-27 22:51:00,24.1,57,10.0,5.8,N/A,Mostly Cloudy
2013-11-27 23:51:00,24.1,60,10.0,5.8,N/A,Overcast
2013-11-28 00:51:00,25.0,58,10.0,6.9,N/A,Overcast
2013-11-28 01:51:00,24.1,60,10.0,8.1,N/A,Overcast
2013-11-28 02:51:00,25.0,55,10.0,9.2,N/A,Overcast
2013-11-28 03:51:00,25.0,55,10.0,10.4,N/A,Overcast
2013-11-28 04:51:00,25.0,53,10.0,8.1,N/A,Overcast
2013-11-28 05:51:00,25.0,53,10.0,12.7,N/A,Overcast
2013-11-28 06:51:00,25.0,53,10.0,9.2,N/A,Overcast
2013-11-28 07:51:00,26.1,51,10.0,12.7,N/A,Overcast
2013-11-28 08:51:00,27.0,49,10.0,15.0,N/A,Mostly Cloudy
2013-11-28 09:51:00,28.9,45,10.0,13.8,N/A,Partly Cloudy
2013-11-28 10:51:00,30.9,46,10.0,12.7,N/A,Scattered Clouds
2013-11-28 11:51:00,32.0,45,10.0,8.1,N/A,Mostly Cloudy
2013-11-28 12:51:00,33.1,46,10.0,9.2,N/A,Scattered Clouds
2013-11-28 13:51:00,34.0,44,10.0,11.5,N/A,Partly Cloudy
2013-11-28 14:51:00,34.0,46,10.0,9.2,N/A,Mostly Cloudy
2013-11-28 15:51:00,33.1,50,10.0,9.2,N/A,Mostly Cloudy
2013-11-28 16:51:00,30.9,54,10.0,8.1,N/A,Scattered Clouds
2013-11-28 17:51:00,30.0,56,10.0,11.5,N/A,Clear
2013-11-28 18:51:00,28.0,58,10.0,11.5,N/A,Clear
2013-11-28 19:51:00,26.1,63,10.0,6.9,N/A,Clear
2013-11-28 20:51:00,24.1,69,10.0,5.8,N/A,Clear
2013-11-28 21:51:00,23.0,72,10.0,3.5,N/A,Partly Cloudy
2013-11-28 22:51:00,24.1,71,10.0,8.1,N/A,Partly Cloudy
2013-11-28 23:51:00,25.0,63,10.0,6.9,N/A,Clear
2013-11-29 00:51:00,23.0,68,10.0,3.5,N/A,Clear
2013-11-29 01:51:00,21.0,74,10.0,3.5,N/A,Clear
2013-11-29 02:51:00,19.9,78,10.0,4.6,N/A,Clear
2013-11-29 03:51:00,19.9,81,10.0,3.5,N/A,Clear
2013-11-29 04:51:00,19.9,81,10.0,4.6,N/A,Clear
2013-11-29 05:51:00,19.9,78,10.0,3.5,N/A,Partly Cloudy
2013-11-29 06:51:00,19.0,81,10.0,3.5,N/A,Mostly Cloudy
2013-11-29 07:51:00,21.0,78,10.0,3.5,N/A,Scattered Clouds
2013-11-29 08:51:00,25.0,69,10.0,Calm,N/A,Scattered Clouds
2013-11-29 09:51:00,30.0,56,10.0,Calm,N/A,Mostly Cloudy
2013-11-29 10:51:00,32.0,56,10.0,4.6,N/A,Mostly Cloudy
2013-11-29 11:51:00,33.1,54,10.0,6.9,N/A,Mostly Cloudy
2013-11-29 12:51:00,35.1,50,10.0,6.9,N/A,Mostly Cloudy
2013-11-29 13:51:00,36.0,50,10.0,9.2,N/A,Mostly Cloudy
2013-11-29 14:51:00,36.0,50,10.0,8.1,N/A,Mostly Cloudy
2013-11-29 15:51:00,36.0,48,10.0,8.1,N/A,Mostly Cloudy
2013-11-29 16:51:00,34.0,52,10.0,6.9,N/A,Scattered Clouds
2013-11-29 17:51:00,34.0,54,10.0,5.8,N/A,Mostly Cloudy
2013-11-29 18:51:00,34.0,54,10.0,8.1,N/A,Mostly Cloudy
2013-11-29 19:51:00,33.1,59,10.0,9.2,N/A,Overcast
2013-11-29 20:51:00,33.1,59,10.0,6.9,N/A,Overcast
2013-11-29 21:51:00,33.1,61,10.0,6.9,N/A,Overcast
2013-11-29 22:51:00,33.1,61,10.0,8.1,N/A,Overcast
2013-11-29 23:51:00,33.1,61,10.0,9.2,N/A,Overcast
2013-11-30 00:51:00,33.1,59,10.0,8.1,N/A,Overcast
2013-11-30 01:51:00,33.1,61,10.0,8.1,N/A,Overcast
2013-11-30 02:51:00,33.1,61,10.0,10.4,N/A,Overcast
2013-11-30 03:51:00,33.1,61,10.0,8.1,N/A,Overcast
2013-11-30 04:51:00,32.0,66,10.0,6.9,N/A,Mostly Cloudy
2013-11-30 05:51:00,30.9,69,10.0,9.2,N/A,Mostly Cloudy
2013-11-30 06:51:00,30.9,69,10.0,5.8,N/A,Scattered Clouds
2013-11-30 07:51:00,32.0,69,10.0,8.1,N/A,Scattered Clouds
2013-11-30 08:51:00,35.1,64,10.0,10.4,N/A,Partly Cloudy
2013-11-30 09:51:00,39.9,60,10.0,10.4,N/A,Partly Cloudy
2013-11-30 10:51:00,43.0,56,10.0,12.7,N/A,Partly Cloudy
2013-11-30 11:51:00,46.0,50,10.0,11.5,N/A,Partly Cloudy
2013-11-30 12:51:00,48.0,46,10.0,9.2,N/A,Partly Cloudy
2013-11-30 13:51:00,50.0,43,10.0,11.5,N/A,Partly Cloudy
2013-11-30 14:51:00,50.0,43,10.0,10.4,N/A,Clear
2013-11-30 15:51:00,48.9,44,10.0,10.4,N/A,Clear
2013-11-30 16:51:00,46.9,50,10.0,6.9,N/A,Clear
2013-11-30 17:51:00,45.0,53,10.0,8.1,N/A,Clear
2013-11-30 18:51:00,43.0,58,10.0,9.2,N/A,Clear
2013-11-30 19:51:00,43.0,58,10.0,11.5,N/A,Clear
2013-11-30 20:51:00,41.0,62,10.0,9.2,N/A,Partly Cloudy
2013-11-30 21:51:00,39.0,67,10.0,6.9,N/A,Clear
2013-11-30 22:51:00,37.9,70,10.0,6.9,N/A,Clear
2013-11-30 23:51:00,37.0,73,10.0,4.6,N/A,Clear
2013-12-01 00:51:00,34.0,79,10.0,3.5,N/A,Partly Cloudy
2013-12-01 01:51:00,34.0,79,10.0,Calm,N/A,Partly Cloudy
2013-12-01 02:51:00,33.1,82,10.0,Calm,N/A,Partly Cloudy
2013-12-01 03:51:00,30.9,85,9.0,3.5,N/A,Scattered Clouds
2013-12-01 04:51:00,32.0,85,8.0,Calm,N/A,Mostly Cloudy
2013-12-01 05:51:00,33.1,85,8.0,3.5,N/A,Mostly Cloudy
2013-12-01 06:51:00,34.0,82,8.0,8.1,N/A,Overcast
2013-12-01 07:51:00,35.1,82,7.0,6.9,N/A,Overcast
2013-12-01 08:51:00,37.0,82,7.0,6.9,N/A,Overcast
2013-12-01 09:51:00,39.9,79,7.0,5.8,N/A,Mostly Cloudy
2013-12-01 10:51:00,42.1,70,7.0,8.1,N/A,Mostly Cloudy
2013-12-01 11:51:00,43.0,68,8.0,4.6,N/A,Mostly Cloudy
2013-12-01 12:51:00,43.0,65,8.0,9.2,N/A,Mostly Cloudy
2013-12-01 13:51:00,42.1,67,10.0,5.8,N/A,Overcast
2013-12-01 14:51:00,39.9,73,10.0,8.1,N/A,Overcast
2013-12-01 15:51:00,39.0,73,10.0,9.2,N/A,Mostly Cloudy
2013-12-01 16:51:00,36.0,82,6.0,6.9,N/A,Haze
2013-12-01 17:51:00,36.0,82,8.0,5.8,N/A,Mostly Cloudy
2013-12-01 18:51:00,36.0,79,10.0,4.6,N/A,Mostly Cloudy
2013-12-01 19:51:00,35.1,82,10.0,4.6,N/A,Overcast
2013-12-01 20:51:00,36.0,82,10.0,4.6,N/A,Overcast
2013-12-01 21:51:00,36.0,82,8.0,3.5,N/A,Overcast
2013-12-01 22:51:00,33.1,89,6.0,3.5,N/A,Overcast
2013-12-01 23:51:00,33.1,89,4.0,Calm,N/A,Overcast
2013-12-02 00:51:00,33.1,92,4.0,Calm,N/A,Overcast
2013-12-02 01:51:00,34.0,92,4.0,Calm,N/A,Overcast
2013-12-02 02:51:00,35.1,89,5.0,Calm,N/A,Overcast
2013-12-02 03:51:00,35.1,92,5.0,Calm,N/A,Overcast
2013-12-02 04:51:00,36.0,89,4.0,Calm,N/A,Overcast
2013-12-02 05:51:00,37.0,82,6.0,5.8,N/A,Haze
2013-12-02 06:51:00,36.0,82,6.0,3.5,N/A,Haze
2013-12-02 07:51:00,36.0,73,10.0,5.8,N/A,Mostly Cloudy
2013-12-02 08:51:00,37.9,65,10.0,9.2,N/A,Mostly Cloudy
2013-12-02 09:51:00,39.9,58,10.0,6.9,N/A,Overcast
2013-12-02 10:51:00,41.0,55,10.0,9.2,N/A,Mostly Cloudy
2013-12-02 11:51:00,42.1,55,10.0,9.2,N/A,Overcast
2013-12-02 12:51:00,42.1,53,10.0,9.2,N/A,Overcast
2013-12-02 13:51:00,42.1,53,10.0,10.4,N/A,Overcast
2013-12-02 14:51:00,41.0,57,10.0,9.2,N/A,Overcast
2013-12-02 15:51:00,41.0,60,10.0,9.2,N/A,Mostly Cloudy
2013-12-02 16:51:00,41.0,60,10.0,8.1,N/A,Overcast
2013-12-02 17:51:00,41.0,62,9.0,9.2,N/A,Overcast
2013-12-02 18:51:00,39.9,65,9.0,10.4,0.00,Light Rain
2013-12-02 19:51:00,37.9,79,5.0,8.1,0.01,Light Rain
2013-12-02 20:51:00,37.9,86,5.0,8.1,0.01,Light Rain
2013-12-02 21:51:00,37.0,93,3.0,10.4,0.05,Light Rain
2013-12-02 22:51:00,37.0,93,2.0,10.4,0.02,Light Rain
2013-12-02 23:51:00,37.9,93,3.0,10.4,0.00,Overcast
2013-12-03 00:51:00,37.9,89,4.0,11.5,N/A,Overcast
2013-12-03 01:51:00,37.9,93,3.0,8.1,N/A,Overcast
2013-12-03 02:51:00,37.9,93,3.0,6.9,N/A,Overcast
2013-12-03 03:51:00,37.9,93,3.0,6.9,N/A,Overcast
2013-12-03 04:51:00,37.9,93,3.0,6.9,N/A,Overcast
2013-12-03 05:51:00,39.0,93,2.0,6.9,N/A,Overcast
2013-12-03 06:51:00,39.9,89,3.0,5.8,N/A,Overcast
2013-12-03 07:51:00,41.0,93,2.5,5.8,N/A,Overcast
2013-12-03 08:51:00,42.1,89,2.5,5.8,N/A,Overcast
2013-12-03 09:51:00,43.0,89,2.5,6.9,N/A,Overcast
2013-12-03 10:51:00,44.1,93,2.0,8.1,N/A,Overcast
2013-12-03 11:51:00,45.0,93,2.0,6.9,N/A,Overcast
2013-12-03 12:51:00,46.9,93,2.5,6.9,N/A,Overcast
2013-12-03 13:51:00,48.9,90,2.5,8.1,N/A,Overcast
2013-12-03 14:51:00,50.0,89,2.0,6.9,N/A,Overcast
2013-12-03 15:51:00,50.0,93,2.0,10.4,0.00,Overcast
2013-12-03 16:51:00,50.0,96,1.0,6.9,N/A,Overcast
2013-12-03 17:51:00,50.0,96,1.8,6.9,0.00,Light Drizzle
2013-12-03 18:51:00,50.0,93,2.5,6.9,0.00,Overcast
2013-12-03 19:51:00,50.0,93,2.5,9.2,N/A,Overcast
2013-12-03 20:51:00,50.0,93,2.5,8.1,0.00,Light Rain
2013-12-03 21:51:00,50.0,93,2.5,9.2,0.00,Overcast
2013-12-03 22:51:00,50.0,93,3.0,6.9,N/A,Overcast
2013-12-03 23:51:00,50.0,93,3.0,6.9,N/A,Overcast
2013-12-04 00:51:00,50.0,93,3.0,6.9,N/A,Overcast
2013-12-04 01:51:00,50.0,89,3.0,8.1,N/A,Overcast
2013-12-04 02:51:00,48.9,93,3.0,10.4,N/A,Overcast
2013-12-04 03:51:00,48.9,93,4.0,6.9,N/A,Overcast
2013-12-04 04:51:00,48.0,93,4.0,5.8,N/A,Overcast
2013-12-04 05:51:00,48.0,93,4.0,8.1,N/A,Overcast
2013-12-04 06:51:00,48.0,96,3.0,9.2,N/A,Overcast
2013-12-04 07:51:00,48.0,93,2.0,10.4,N/A,Overcast
2013-12-04 08:51:00,48.9,93,2.5,10.4,N/A,Overcast
2013-12-04 09:51:00,48.9,97,2.0,12.7,N/A,Overcast
2013-12-04 10:51:00,51.1,92,4.0,8.1,N/A,Overcast
2013-12-04 11:51:00,52.0,93,3.0,8.1,N/A,Overcast
2013-12-04 12:51:00,53.1,93,3.0,11.5,N/A,Overcast
2013-12-04 13:51:00,54.0,93,3.0,11.5,N/A,Overcast
2013-12-04 14:51:00,54.0,97,1.5,11.5,0.00,Light Drizzle
2013-12-04 15:51:00,55.0,96,2.0,10.4,0.00,Light Drizzle
2013-12-04 16:51:00,55.9,90,3.0,11.5,0.00,Overcast
2013-12-04 17:51:00,57.0,89,5.0,11.5,N/A,Overcast
2013-12-04 18:51:00,57.0,83,7.0,13.8,N/A,Overcast
2013-12-04 19:51:00,55.9,84,7.0,15.0,N/A,Overcast
2013-12-04 20:51:00,55.9,80,8.0,12.7,N/A,Overcast
2013-12-04 21:51:00,50.0,80,8.0,18.4,N/A,Overcast
2013-12-04 22:51:00,46.0,76,8.0,17.3,N/A,Overcast
2013-12-04 23:51:00,43.0,76,10.0,19.6,N/A,Overcast
2013-12-05 00:51:00,37.9,79,10.0,16.1,N/A,Overcast
2013-12-05 01:51:00,35.1,82,10.0,19.6,N/A,Overcast
2013-12-05 02:51:00,34.0,79,10.0,18.4,N/A,Overcast
2013-12-05 03:51:00,32.0,79,10.0,16.1,N/A,Overcast
2013-12-05 04:51:00,30.9,79,10.0,13.8,N/A,Overcast
2013-12-05 05:51:00,30.0,79,10.0,15.0,N/A,Overcast
2013-12-05 06:51:00,28.9,78,10.0,13.8,N/A,Overcast
2013-12-05 07:51:00,28.0,75,10.0,19.6,N/A,Overcast
2013-12-05 08:51:00,28.0,69,10.0,19.6,N/A,Overcast
2013-12-05 09:51:00,28.0,66,10.0,15.0,N/A,Mostly Cloudy
2013-12-05 10:51:00,28.0,63,10.0,16.1,N/A,Mostly Cloudy
2013-12-05 11:51:00,28.0,63,10.0,11.5,N/A,Mostly Cloudy
2013-12-05 12:51:00,28.0,58,10.0,15.0,N/A,Overcast
2013-12-05 13:51:00,27.0,58,10.0,16.1,N/A,Overcast
2013-12-05 14:51:00,27.0,58,10.0,12.7,N/A,Overcast
2013-12-05 15:51:00,26.1,60,10.0,11.5,N/A,Overcast
2013-12-05 16:51:00,26.1,63,10.0,12.7,N/A,Overcast
2013-12-05 17:51:00,25.0,60,10.0,11.5,N/A,Overcast
2013-12-05 18:51:00,25.0,60,10.0,10.4,N/A,Overcast
